"tweet_id","created_at","text","user_id","user_name","retweet_count","favorite_count","hashtags"
"878314808889589760","2017-06-23T18:12:23+00:00","Don't miss the chance to be a part of our #AppDSummit #NewYork and learn how to meet customer expectations with… https://t.co/aXm9ryOJyO","2468006905","adriantarquinio","0","0","AppDSummit,NewYork"
"878311985942745088","2017-06-23T18:01:10+00:00","2017 @DevOpsSummit Tracks | #DevOps #APM #Serverless #AI #Monitoring https://t.co/wUgkpR3SV1","179509241","ID291214","0","0","DevOps,APM,Serverless,AI,Monitoring"
"878309294000787456","2017-06-23T17:50:28+00:00",".@dynatrace wins prestigious @GainsightHQ “Success for All” Sally award for its Champion Playbook https://t.co/NKV7iXzggr #APM","16267185","mjstringer","0","0","APM"
"878307617365516289","2017-06-23T17:43:48+00:00",".@dynatrace wins prestigious @GainsightHQ “Success for All” Sally award for its Champion Playbook https://t.co/OFeNyI8UJL #APM","16319776","brenne127","0","0","APM"
"878305445424893952","2017-06-23T17:35:10+00:00","Strong growth &amp; largest market share makes @dynatrace #1 global #APM solution provider. Again.… https://t.co/Olah64EVq0","36508817","gajanw","0","0","APM"
"878304897589837824","2017-06-23T17:33:00+00:00","The operational utility of set #energy thresholds 👉https://t.co/bIWQaiEkyV #APM","2238151242","ilan_mintz","0","0","energy,APM"
"878302729096921088","2017-06-23T17:24:23+00:00","2017 DevOpsSummit Tracks | #DevOps #APM #Serverless #AI #Monitoring https://t.co/Le8CIPkUB7","4482749668","OneCloud_Ops","0","0","DevOps,APM,Serverless,AI,Monitoring"
"878302725448110080","2017-06-23T17:24:22+00:00","[video] OutlyerApp Agile Custom Integration | DevOpsSummit #APM #Serverless #Monitoring https://t.co/UwSqpKUBpu","4482749668","OneCloud_Ops","0","0","APM,Serverless,Monitoring"
"878301913439064070","2017-06-23T17:21:08+00:00","It’s not just about @dyntrace success, it’s about ensuring customer success https://t.co/fIemlXyZ5F #APM @GainsightHQ","2661387043","NazeCraze","0","0","APM"
"878299022317961216","2017-06-23T17:09:39+00:00",".@dynatrace customer success validates approach to culture, strategy, people, processes https://t.co/aaiqn01ag2… https://t.co/gh7Q9JjOef","4646911155","ParkerHathcock3","0","2",""
"878298854201970688","2017-06-23T17:08:59+00:00","RT @CAinc: .@CAinc webcast 6/29: Future Proof #Docker and #Microservices with Modern Monitoring. Register now: https://t.co/RXF1NKQLos #APM","15027254","hielo777","2","0","Docker,Microservices,APM"
"878298281062694912","2017-06-23T17:06:42+00:00","Our value to @RaymondJames “Dynatrace sees all transactions; @AppDynamics samples” https://t.co/9e2tYHx61Z #APM… https://t.co/mFCdgwmC0V","4646911155","ParkerHathcock3","0","0","APM"
"878297947271835648","2017-06-23T17:05:23+00:00","What is CA’s Digital Experience Insights? Discover now w/ Senior Architect Brian Mendoza #APM #UX:  https://t.co/lBVBHLeVQ0","10874462","CA_Agile_Ops","0","0","APM,UX"
"878297904728944640","2017-06-23T17:05:13+00:00",".@citrix uses @dynatrace to prevent, resolve issues faster, make better cloud decisions https://t.co/19sMAbUqsK… https://t.co/7V8fr36MWS","4337641633","innetworktech","0","1",""
"878296764079419392","2017-06-23T17:00:41+00:00","We’ll let these videos show that customers are heart of everything we do. https://t.co/VpYbDInbPJ #APM @france_ward https://t.co/NKvgD005Xh","23625278","Dynatrace","0","0","APM"
"878295857220599808","2017-06-23T16:57:04+00:00","[video] @OutlyerApp Agile Custom Integration | @DevOpsSummit #APM #Serverless #Monitoring (Cloud Computing Journal) https://t.co/8rhPB7x07w","505533647","TINBizCompNews","0","0","APM,Serverless,Monitoring"
"878295732800724992","2017-06-23T16:56:35+00:00","RT @MaraMcDermott: Cuz we know youre just waiting for the #MACRA rule with nothing else to do.  Check out our brand new #APM guide! @CAPGVo…","381659254","marcelaHCIT","4","0","MACRA,APM"
"878295134655234048","2017-06-23T16:54:12+00:00","Deliver amazing #CX w total visibility into your app user behavior w CAinc Application Performance Management https://t.co/QO2xohov9y #APM","1395731954","taiwoolagoke","0","0","CX,APM"
"878294457895931904","2017-06-23T16:51:31+00:00","2017 @DevOpsSummit Tracks | #DevOps #APM #Serverless #AI #Monitoring https://t.co/jrFIHaihGB https://t.co/fxQPWs0p6P","829087413268017155","ServerlessCity","0","0","DevOps,APM,Serverless,AI,Monitoring"
"878294264823689216","2017-06-23T16:50:45+00:00","It’s not just about @dyntrace success, it’s about ensuring customer success https://t.co/Km5cU44cj7 #APM @GainsightHQ","451616737","Ecastelino","0","0","APM"
"878294102105702400","2017-06-23T16:50:06+00:00","Deliver amazing #CX w total visibility into your app user behavior w @CAinc Application Performance Management https://t.co/g1KQJwqNlA #APM","14790085","CAinc","0","1","CX,APM"
"878293280261361665","2017-06-23T16:46:50+00:00","We added 400 followers to 75,400 #DevOps #IoT #FinTech #API #APM #Monitoring #Serverless... by #ContainersExpo https://t.co/94kqVrRFdx","829087413268017155","ServerlessCity","0","0","DevOps,IoT,FinTech,API,APM,Monitoring,Serverless,ContainersExpo"
"878292833878237185","2017-06-23T16:45:04+00:00","Could #AI have averted today’s UK commuter train ticketing disaster? https://t.co/02qIe3J8rz #APM @dynatrace https://t.co/RVSEvUCIQ8","738024489783578624","MartinCBailey16","0","0","AI,APM"
"878292703766691840","2017-06-23T16:44:33+00:00","Co-Chairs of @DevOpsSummit Announced | @CAinc @Aruna13 #APM #Serverless #DevOps #AI #DX https://t.co/dty3Wg5czQ https://t.co/VDO7CI2ous","704835085","cloudinfo17","0","0","APM,Serverless,DevOps,AI,DX"
"878292177347985409","2017-06-23T16:42:27+00:00","RT @DevOpsSummit: [video] DevOps in Digital Transformation 'Power Panel' ▸ https://t.co/sudaTUNAsJ #DX #APM #Monitoring #Agile #DevOps #Con…","932242075","INGENIUM_AX","11","0","DX,APM,Monitoring,Agile,DevOps"
"878291589524852738","2017-06-23T16:40:07+00:00",".@citrix uses @dynatrace to prevent, resolve issues faster, make better cloud decisions https://t.co/vZMghmywd7… https://t.co/8gjbIN0oV7","738024489783578624","MartinCBailey16","0","0",""
"878289446155591681","2017-06-23T16:31:36+00:00","Don't miss the chance to be a part of our #AppDSummit #NewYork and learn how to meet customer expectations with… https://t.co/0CsbE1dWu1","583839553","chsingle","0","0","AppDSummit,NewYork"
"878289359732183042","2017-06-23T16:31:15+00:00","RT @DevOpsSummit: [video] DevOps in Digital Transformation 'Power Panel' ▸ https://t.co/sudaTUNAsJ #DX #APM #Monitoring #Agile #DevOps #Con…","93545198","duttadebasish84","11","0","DX,APM,Monitoring,Agile,DevOps"
"878289120556072960","2017-06-23T16:30:18+00:00","We’ll let these videos show that customers are heart of everything @dynatrace does. https://t.co/ZQWmJiflXD #APM… https://t.co/mtHMSNB09u","103014075","dynatraceJOBS","0","0","APM"
"878289081347719168","2017-06-23T16:30:09+00:00","RT @DBaker007: Top @Docker Metrics | @DevOpsSummit #DevOps #APM #AI #CD #Monitoring | https://t.co/Fhpciwdnp7 https://t.co/PP2GgbeiR8","93545198","duttadebasish84","1","0","DevOps,APM,AI,CD,Monitoring"
"878288274292219904","2017-06-23T16:26:57+00:00","2017 @DevOpsSummit Tracks | #DevOps #APM #Serverless #AI #Monitoring: https://t.co/srZpY54L74","28688706","GundlapalliC","0","0","DevOps,APM,Serverless,AI,Monitoring"
"878288114833252359","2017-06-23T16:26:19+00:00","2017 @DevOpsSummit Tracks | #DevOps #APM #Serverless #AI #Monitoring https://t.co/5Hx3FLXhH6 https://t.co/7OuaKQIUKb","15801377","sfeldman0","0","0","DevOps,APM,Serverless,AI,Monitoring"
"878288077340286976","2017-06-23T16:26:10+00:00","2017 @DevOpsSummit Tracks | #DevOps #APM #Serverless #AI #Monitoring https://t.co/HNoMizfAvl","1946547014","avidhyarthi87","0","0","DevOps,APM,Serverless,AI,Monitoring"
"878288056691826690","2017-06-23T16:26:05+00:00","We added 400 followers to 75,400 #DevOps #IoT #FinTech #API #APM #Monitoring #Serverless... by #ContainersExpo https://t.co/XqR7QlZeqc","358333297","manujagg","0","2","DevOps,IoT,FinTech,API,APM,Monitoring,Serverless,ContainersExpo"
"878287970037637120","2017-06-23T16:25:44+00:00","2017 @DevOpsSummit Tracks | #DevOps #APM #Serverless #AI #Monitoring: https://t.co/KSh85jYyND","87029038","brynovation","0","0","DevOps,APM,Serverless,AI,Monitoring"
"878287741095522304","2017-06-23T16:24:49+00:00","2017 @DevOpsSummit Tracks | #DevOps #APM #Serverless #AI #Monitoring: https://t.co/KSh85kg9Fb","87029038","brynovation","0","0","DevOps,APM,Serverless,AI,Monitoring"
"878287341147836421","2017-06-23T16:23:14+00:00","2017 DevOpsSummit Tracks | #DevOps #APM #Serverless #AI #Monitoring https://t.co/hU6HB4Hybr","47689128","ferigan","0","0","DevOps,APM,Serverless,AI,Monitoring"
"878287054903406592","2017-06-23T16:22:06+00:00","2017 DevOpsSummit Tracks | #DevOps #APM #Serverless #AI #Monitoring https://t.co/351rDeWbqx #Cloud","14585767","kubernan","0","0","DevOps,APM,Serverless,AI,Monitoring,Cloud"
"878286556431237120","2017-06-23T16:20:07+00:00","Top @Docker Metrics | @DevOpsSummit #DevOps #APM #AI #CD #Monitoring | https://t.co/Fhpciwdnp7 https://t.co/PP2GgbeiR8","422966469","DBaker007","1","4","DevOps,APM,AI,CD,Monitoring"
"878286036534800384","2017-06-23T16:18:03+00:00","Amorfinos, danza y música con productos 100% manabita conmemoramos en #APM los 193 años de provincialización https://t.co/q79DBef3jp","270354777","APortuariaManta","0","0","APM"
"878285063343026176","2017-06-23T16:14:11+00:00","For #application performance management, #IT should examine #AWS X-Ray: https://t.co/XC7eALzyEL #Amazon #XRay by kopertop #APM #AWS","225553957","meswapnilwagh","0","0","application,IT,AWS,Amazon,XRay,APM,AWS"
"878284521443139584","2017-06-23T16:12:02+00:00","For #application performance management, #IT should examine #AWS X-Ray: https://t.co/JQI4OIM1lh #Amazon #XRay by @kopertop #APM","2385274356","SearchAWS","0","0","application,IT,AWS,Amazon,XRay,APM"
"878284105112109056","2017-06-23T16:10:23+00:00","Missed @CAinc’s new #SaaS digital experience demos? See #APM, #UX and #ITmonitoring demos on-demand… https://t.co/LcrBH5qTzc","26859971","vkpaige","0","0","SaaS,APM,UX,ITmonitoring"
"878283779055521792","2017-06-23T16:09:05+00:00","It’s not just about our success, it’s about how we ensure success of our customers https://t.co/z4q9UIHY8r #APM… https://t.co/GpRDwP7oLi","23625278","Dynatrace","0","0","APM"
"878283563501707264","2017-06-23T16:08:13+00:00","Contrairement à l’Eurovision, quand on parle de #CDO, c’est la France qui gagne https://t.co/K1eQpTx8Ap #APM… https://t.co/GZSbypsibL","819155341","CNParisAPM","0","0","CDO,APM"
"878282067158589440","2017-06-23T16:02:17+00:00","RT @DevOpsSummit: [video] DevOps in Digital Transformation 'Power Panel' ▸ https://t.co/sudaTUNAsJ #DX #APM #Monitoring #Agile #DevOps #Con…","408440808","BigDataExpo","11","0","DX,APM,Monitoring,Agile,DevOps"
"878281997650505728","2017-06-23T16:02:00+00:00","RT @CRM_CWS_Cloud: Co-Chairs of @DevOpsSummit Announced | @CAinc @Aruna13 #APM #Serverless #DevOps #AI #DX https://t.co/j92QJ6WlJD","408440808","BigDataExpo","4","0","APM,Serverless,DevOps,AI,DX"
"878281966562312192","2017-06-23T16:01:53+00:00","RT @digiconsultant: Co-Chairs of @DevOpsSummit Announced | @CAinc @Aruna13 #APM #Serverless #DevOps #AI #DX https://t.co/3sDhSKWwbv","408440808","BigDataExpo","4","0","APM,Serverless,DevOps,AI,DX"
"878281837545574400","2017-06-23T16:01:22+00:00","RT @DevOpsSummit: [video] DevOps in Digital Transformation 'Power Panel' ▸ https://t.co/sudaTUNAsJ #DX #APM #Monitoring #Agile #DevOps #Con…","18903165","DevOpsSummit","11","0","DX,APM,Monitoring,Agile,DevOps"
"878281713733951488","2017-06-23T16:00:52+00:00","#EnCifras: Personal en las instituciones de las #APE´s y #APM´s de acuerdo con su tipo de contratación #CNGSPSPE y… https://t.co/9ULMEW4TiR","3186375235","EstadisticasGob","0","1","EnCifras,APE,APM,CNGSPSPE"
"878281622620995584","2017-06-23T16:00:31+00:00","RT @DevOpsSummit: [video] DevOps in Digital Transformation 'Power Panel' ▸ https://t.co/sudaTUNAsJ #DX #APM #Monitoring #Agile #DevOps #Con…","18854457","CloudExpo","11","0","DX,APM,Monitoring,Agile,DevOps"
"878281531675955201","2017-06-23T16:00:09+00:00","General Session @DellEMC ""#DevOps and Cloud Native Modernization"" #APM #SDN #Superman... by #openlegacy https://t.co/xeFgaLLm3k","865230709438500864","serverlesssuper","0","0","DevOps,APM,SDN,Superman,openlegacy"
"878281444753158144","2017-06-23T15:59:48+00:00","RT @DevOpsSummit: [video] DevOps in Digital Transformation 'Power Panel' ▸ https://t.co/sudaTUNAsJ #DX #APM #Monitoring #Agile #DevOps #Con…","129064482","ThingsExpo","11","0","DX,APM,Monitoring,Agile,DevOps"
"878281383944302592","2017-06-23T15:59:34+00:00","RT @CRM_CWS_Cloud: Co-Chairs of @DevOpsSummit Announced | @CAinc @Aruna13 #APM #Serverless #DevOps #AI #DX https://t.co/j92QJ6WlJD","129064482","ThingsExpo","4","0","APM,Serverless,DevOps,AI,DX"
"878281349836095488","2017-06-23T15:59:26+00:00","RT @digiconsultant: Co-Chairs of @DevOpsSummit Announced | @CAinc @Aruna13 #APM #Serverless #DevOps #AI #DX https://t.co/3sDhSKWwbv","129064482","ThingsExpo","4","0","APM,Serverless,DevOps,AI,DX"
"878281048693456896","2017-06-23T15:58:14+00:00","RT @CRM_CWS_Cloud: Co-Chairs of @DevOpsSummit Announced | @CAinc @Aruna13 #APM #Serverless #DevOps #AI #DX https://t.co/j92QJ6WlJD","18854457","CloudExpo","4","0","APM,Serverless,DevOps,AI,DX"
"878281009535434752","2017-06-23T15:58:05+00:00","RT @digiconsultant: Co-Chairs of @DevOpsSummit Announced | @CAinc @Aruna13 #APM #Serverless #DevOps #AI #DX https://t.co/3sDhSKWwbv","18854457","CloudExpo","4","0","APM,Serverless,DevOps,AI,DX"
"878280662670876672","2017-06-23T15:56:42+00:00","RT @CRM_CWS_Cloud: Co-Chairs of @DevOpsSummit Announced | @CAinc @Aruna13 #APM #Serverless #DevOps #AI #DX https://t.co/j92QJ6WlJD","18903165","DevOpsSummit","4","0","APM,Serverless,DevOps,AI,DX"
"878280530067943424","2017-06-23T15:56:10+00:00","General Session @DellEMC ""#DevOps and Cloud Native Modernization"" #APM #SDN #Serverless... by #openlegacy https://t.co/JYrqVfuzr4","829087413268017155","ServerlessCity","0","0","DevOps,APM,SDN,Serverless,openlegacy"
"878280309267156993","2017-06-23T15:55:18+00:00","RT @digiconsultant: Co-Chairs of @DevOpsSummit Announced | @CAinc @Aruna13 #APM #Serverless #DevOps #AI #DX https://t.co/3sDhSKWwbv","18903165","DevOpsSummit","4","0","APM,Serverless,DevOps,AI,DX"
"878279078276505600","2017-06-23T15:50:24+00:00","RT @Dynatrace: See how market leader in user-centric #APM is completely redefining monitoring https://t.co/WFctSq8SNC #Perform2017 https://…","126816195","Pcjeffmac","1","0","APM,Perform2017"
"878279041287036928","2017-06-23T15:50:15+00:00","Co-Chairs of @DevOpsSummit Announced | @CAinc @Aruna13 #APM #Serverless #DevOps #AI #DX https://t.co/j92QJ6WlJD","3727769303","CRM_CWS_Cloud","4","4","APM,Serverless,DevOps,AI,DX"
"878276284719050753","2017-06-23T15:39:18+00:00","RT @MansionHouseMHC: John Smith from @MansionHouseMHC giving insight on Application Intelligence #AIOps #APM #EM #ITOA #CM at our joint eve…","252789376","moogsoft","2","0","AIOps,APM,EM,ITOA,CM"
"878275492415102976","2017-06-23T15:36:09+00:00","General Session @DellEMC ""#DevOps and Cloud Native Modernization"" #APM #SDN #Serverless... by #openlegacy https://t.co/4LTBp7dugN","358333297","manujagg","0","0","DevOps,APM,SDN,Serverless,openlegacy"
"878273673156730880","2017-06-23T15:28:55+00:00","RT @Dynatrace: As UK commuters discovered today, simply purchasing train ticket isn’t simple at
all https://t.co/oLMGzMm0ie #AI #APM #cx ht…","34889058","sboghy","6","0","AI,APM,cx"
"878273344222769154","2017-06-23T15:27:37+00:00","ContainersExpo: RT CloudExpo: We added 400 followers to 75,400 #DevOps #IoT #FinTech #API #APM #Monitoring #Server… https://t.co/bHWpzEuXnR","773126978157371392","DigitalGokhan","0","0","DevOps,IoT,FinTech,API,APM,Monitoring,Server"
"878273342226157568","2017-06-23T15:27:36+00:00","ContainersExpo: RT data_nerd: 2017 DevOpsSummit Tracks | #DevOps #APM #Serverless #AI #Monitoring https://t.co/NiIVWFlsa3","773126978157371392","DigitalGokhan","0","0","DevOps,APM,Serverless,AI,Monitoring"
"878273175963881472","2017-06-23T15:26:57+00:00","RT @CloudExpo: We added 400 followers to 75,400 #DevOps #IoT #FinTech #API #APM #Monitoring #Serverless #SmartCities #AI #ML #DX #DigitalTr…","18939157","ContainersExpo","16","0","DevOps,IoT,FinTech,API,APM,Monitoring,Serverless,SmartCities,AI,ML,DX"
"878273126471217152","2017-06-23T15:26:45+00:00","SIM: a compra de um bilhete de trem pode ser uma tarefa complexa com margem à vários problemas!… https://t.co/SxYCpB2jtJ","3287881129","Dynatrace_Latam","0","0",""
"878273119412142080","2017-06-23T15:26:43+00:00","RT @data_nerd: 2017 @DevOpsSummit Tracks | #DevOps #APM #Serverless #AI #Monitoring https://t.co/X7GUemqkjw","18939157","ContainersExpo","8","0","DevOps,APM,Serverless,AI,Monitoring"
"878272857050144769","2017-06-23T15:25:41+00:00","@DynatraceAppMon integration is now bi-directional!
Learn more here: https://t.co/ScVyhVl2rv
#devops #APM https://t.co/d6wFFupNXz","480755455","opsgenie","0","0","devops,APM"
"878272689693048833","2017-06-23T15:25:01+00:00","RT @data_nerd: Promise Theory and #DevOps | @DevOpsSummit #APM #AI #DX #Serverless #Monitoring https://t.co/ZSHNljMXIQ","18939157","ContainersExpo","8","0","DevOps,APM,AI,DX,Serverless,Monitoring"
"878272672420864000","2017-06-23T15:24:57+00:00","RT @CRM_CWS_Cloud: Co-Chairs of @DevOpsSummit Announced | @CAinc @Aruna13 #APM #Serverless #DevOps #AI #DX https://t.co/vQg2al3sBM","18939157","ContainersExpo","8","0","APM,Serverless,DevOps,AI,DX"
"878272627260891136","2017-06-23T15:24:46+00:00","RT @evanderburg: Co-Chairs of @DevOpsSummit Announced | @CAinc @Aruna13 #APM #Serverless #DevOps #AI #DX https://t.co/1pNoJFUpmL #tech http…","18939157","ContainersExpo","10","0","APM,Serverless,DevOps,AI,DX,tech"
"878272617139929089","2017-06-23T15:24:44+00:00","RT @DBaker007: Promise Theory and DevOps | @DevOpsSummit #DevOps #APM #Monitoring | https://t.co/U3gUSGdBuz  https://t.co/6GdITOr6yt","18939157","ContainersExpo","7","0","DevOps,APM,Monitoring"
"878272573557149696","2017-06-23T15:24:33+00:00","RT @data_nerd: Co-Chairs of @DevOpsSummit Announced | @CAinc @Aruna13 #APM #Serverless #DevOps #AI #DX https://t.co/14ucFM6dXu","18939157","ContainersExpo","7","0","APM,Serverless,DevOps,AI,DX"
"878272414974713856","2017-06-23T15:23:55+00:00","Será que a #IA poderia ter evitado a confusão com os bilhetes de trem que ocorreu no Reino Unido? https://t.co/r9wDMS2W22 #APM @dynatrace","3287881129","Dynatrace_Latam","0","0","IA,APM"
"878272411178639360","2017-06-23T15:23:54+00:00","RT @DevOpsSummit: [video] DevOps in Digital Transformation 'Power Panel' ▸ https://t.co/sudaTUNAsJ #DX #APM #Monitoring #Agile #DevOps #Con…","153415247","CloudJobFair","11","0","DX,APM,Monitoring,Agile,DevOps"
"878272347689500672","2017-06-23T15:23:39+00:00","RT @DevOpsSummit: [video] DevOps in Digital Transformation 'Power Panel' ▸ https://t.co/sudaTUNAsJ #DX #APM #Monitoring #Agile #DevOps #Con…","422966469","DBaker007","11","0","DX,APM,Monitoring,Agile,DevOps"
"878272162427162626","2017-06-23T15:22:55+00:00","RT @CloudExpo: We added 400 followers to 75,400 #DevOps #IoT #FinTech #API #APM #Monitoring #Serverless #SmartCities #AI #ML #DX #DigitalTr…","153415247","CloudJobFair","16","0","DevOps,IoT,FinTech,API,APM,Monitoring,Serverless,SmartCities,AI,ML,DX"
"878272153975533572","2017-06-23T15:22:53+00:00","RT @data_nerd: 2017 @DevOpsSummit Tracks | #DevOps #APM #Serverless #AI #Monitoring https://t.co/X7GUemqkjw","153415247","CloudJobFair","8","0","DevOps,APM,Serverless,AI,Monitoring"
"878271980478144512","2017-06-23T15:22:12+00:00","RT @DevOpsSummit: [video] DevOps in Digital Transformation 'Power Panel' ▸ https://t.co/sudaTUNAsJ #DX #APM #Monitoring #Agile #DevOps #Con…","2944804621","brad_saathoff","11","0","DX,APM,Monitoring,Agile,DevOps"
"878271743751667713","2017-06-23T15:21:15+00:00","RT @evanderburg: Co-Chairs of @DevOpsSummit Announced | @CAinc @Aruna13 #APM #Serverless #DevOps #AI #DX https://t.co/1pNoJFUpmL #tech http…","711919143302336512","StartUpRealTime","10","0","APM,Serverless,DevOps,AI,DX,tech"
"878271700433084416","2017-06-23T15:21:05+00:00","RT @data_nerd: Promise Theory and #DevOps | @DevOpsSummit #APM #AI #DX #Serverless #Monitoring https://t.co/ZSHNljMXIQ","153415247","CloudJobFair","8","0","DevOps,APM,AI,DX,Serverless,Monitoring"
"878271675468578818","2017-06-23T15:20:59+00:00","RT @CRM_CWS_Cloud: Co-Chairs of @DevOpsSummit Announced | @CAinc @Aruna13 #APM #Serverless #DevOps #AI #DX https://t.co/vQg2al3sBM","153415247","CloudJobFair","8","0","APM,Serverless,DevOps,AI,DX"
"878271611526234113","2017-06-23T15:20:44+00:00","RT @evanderburg: Co-Chairs of @DevOpsSummit Announced | @CAinc @Aruna13 #APM #Serverless #DevOps #AI #DX https://t.co/1pNoJFUpmL #tech http…","153415247","CloudJobFair","10","0","APM,Serverless,DevOps,AI,DX,tech"
"878271597353857025","2017-06-23T15:20:40+00:00","RT @DBaker007: Promise Theory and DevOps | @DevOpsSummit #DevOps #APM #Monitoring | https://t.co/U3gUSGdBuz  https://t.co/6GdITOr6yt","153415247","CloudJobFair","7","0","DevOps,APM,Monitoring"
"878271536494522372","2017-06-23T15:20:26+00:00","RT @data_nerd: Co-Chairs of @DevOpsSummit Announced | @CAinc @Aruna13 #APM #Serverless #DevOps #AI #DX https://t.co/14ucFM6dXu","153415247","CloudJobFair","7","0","APM,Serverless,DevOps,AI,DX"
"878271319946743808","2017-06-23T15:19:34+00:00","RT @DevOpsSummit: [video] DevOps in Digital Transformation 'Power Panel' ▸ https://t.co/sudaTUNAsJ #DX #APM #Monitoring #Agile #DevOps #Con…","36339779","SYSCONmedia","11","0","DX,APM,Monitoring,Agile,DevOps"
"878271182436433924","2017-06-23T15:19:02+00:00","RT @CloudExpo: We added 400 followers to 75,400 #DevOps #IoT #FinTech #API #APM #Monitoring #Serverless #SmartCities #AI #ML #DX #DigitalTr…","36339779","SYSCONmedia","16","0","DevOps,IoT,FinTech,API,APM,Monitoring,Serverless,SmartCities,AI,ML,DX"
"878271171204075521","2017-06-23T15:18:59+00:00","RT @data_nerd: 2017 @DevOpsSummit Tracks | #DevOps #APM #Serverless #AI #Monitoring https://t.co/X7GUemqkjw","36339779","SYSCONmedia","8","0","DevOps,APM,Serverless,AI,Monitoring"
"878270790285881344","2017-06-23T15:17:28+00:00","RT @data_nerd: Promise Theory and #DevOps | @DevOpsSummit #APM #AI #DX #Serverless #Monitoring https://t.co/ZSHNljMXIQ","36339779","SYSCONmedia","8","0","DevOps,APM,AI,DX,Serverless,Monitoring"
"878270772942225412","2017-06-23T15:17:24+00:00","RT @CRM_CWS_Cloud: Co-Chairs of @DevOpsSummit Announced | @CAinc @Aruna13 #APM #Serverless #DevOps #AI #DX https://t.co/vQg2al3sBM","36339779","SYSCONmedia","8","0","APM,Serverless,DevOps,AI,DX"
"878270719695745027","2017-06-23T15:17:11+00:00","RT @evanderburg: Co-Chairs of @DevOpsSummit Announced | @CAinc @Aruna13 #APM #Serverless #DevOps #AI #DX https://t.co/1pNoJFUpmL #tech http…","36339779","SYSCONmedia","10","0","APM,Serverless,DevOps,AI,DX,tech"
"878270710698913793","2017-06-23T15:17:09+00:00","RT @DBaker007: Promise Theory and DevOps | @DevOpsSummit #DevOps #APM #Monitoring | https://t.co/U3gUSGdBuz  https://t.co/6GdITOr6yt","36339779","SYSCONmedia","7","0","DevOps,APM,Monitoring"
"878270654826651649","2017-06-23T15:16:56+00:00","RT @data_nerd: Co-Chairs of @DevOpsSummit Announced | @CAinc @Aruna13 #APM #Serverless #DevOps #AI #DX https://t.co/14ucFM6dXu","36339779","SYSCONmedia","7","0","APM,Serverless,DevOps,AI,DX"
"878270177502257152","2017-06-23T15:15:02+00:00","Strong growth &amp; largest market share makes @dynatrace #1 global #APM solution provider. Again.… https://t.co/WxI7gPzd1J","873281585688190976","BrentBauchop","0","0","APM"
"878267957180194818","2017-06-23T15:06:13+00:00","Could #AI have averted today’s UK commuter train ticketing disaster? https://t.co/Efk0BBAxCq #APM @dynatrace https://t.co/YWOK9qN2G1","2819633236","CS_Dynatrace","0","0","AI,APM"
"878267456191705089","2017-06-23T15:04:13+00:00",".CAinc webcast 6/29: Future Proof #Docker and #Microservices with Modern Monitoring. Register now: https://t.co/5gylJzYRoE #APM","1395731954","taiwoolagoke","0","0","Docker,Microservices,APM"
"878267374440509440","2017-06-23T15:03:54+00:00","CAinc: .CAinc webcast 6/29: Future Proof #Docker and #Microservices with Modern Monitoring. Register now: https://t.co/G1jBMSmw3l #APM","142807327","arndtpodzus","0","0","Docker,Microservices,APM"
"878267331931029504","2017-06-23T15:03:44+00:00","RT @CMSGov: New CMS fact sheet explains #APM QP status determinations: https://t.co/9QRnCOBv8Y
#MACRA https://t.co/ovPk6FPo8y","1648543573","EconometricaMD","11","0","APM,MACRA"
"878266672347480064","2017-06-23T15:01:06+00:00","See how market leader in user-centric #APM is completely redefining monitoring https://t.co/WFctSq8SNC #Perform2017 https://t.co/AC7DULAKwQ","23625278","Dynatrace","1","0","APM,Perform2017"
"878266481464807425","2017-06-23T15:00:21+00:00",".@CAinc webcast 6/29: Future Proof #Docker and #Microservices with Modern Monitoring. Register now: https://t.co/RXF1NKQLos #APM","14790085","CAinc","2","2","Docker,Microservices,APM"
"878261353789747200","2017-06-23T14:39:58+00:00","RT @IIoT_Viewpoints: Predictive Maintenance or Predictive Operations? #analytics #bigdata #PredictiveAnalytics #IIoT #APM https://t.co/wonY…","132459738","Petrotechnics","3","0","analytics,bigdata,PredictiveAnalytics,IIoT,APM"
"878261352594362368","2017-06-23T14:39:58+00:00","New in #APM 10.5.2: APM  Install/Upgrade Checklists https://t.co/AP1O7L6NUV via @ca_community","101140398","jordanthooker","0","0","APM"
"878261270293561344","2017-06-23T14:39:38+00:00","RT @CloudExpo: General Session @DellEMC ""#DevOps and Cloud Native Modernization"" #APM #SDN #Serverless #Microservices #AI #ML #DX #DigitalT…","426860600","openlegacy","18","0","DevOps,APM,SDN,Serverless,Microservices,AI,ML,DX"
"878260722542751744","2017-06-23T14:37:28+00:00","[video] DevOps in Digital Transformation 'Power Panel' ▸ https://t.co/sudaTUNAsJ #DX #APM #Monitoring #Agile #DevOps #Containers #Serverless","18903165","DevOpsSummit","11","9","DX,APM,Monitoring,Agile,DevOps,Containers,Serverless"
"878258879464951809","2017-06-23T14:30:08+00:00",".@dynatrace customer value: better performance, cloud systems insights, enhance #CX, more! https://t.co/E57fpRdKPU… https://t.co/pvR7EDeU7R","348672736","ron_ellis","0","0","CX"
